filename,type,asm_d0,asm_d1,asm_d2,asm_d3,gar_d0,gar_d1,gar_d2,gar_d3
spec_11685.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_28417.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_7858.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.8616541669070518,0.8616541669070518,1,0.0
spec_20009.spectra,normal,0.944168794526818,0.944168794526818,1,0.2314139712102058,0.9441687945268172,0.9441687945268172,1,0.0
spec_10039.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.8085116181594519,0.8085116181594519,1,0.0
spec_33304.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_18427.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.8616541669070518,0.8616541669070518,1,0.0
spec_9554.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_0.spectra,normal,0.8982686721878191,0.8982686721878191,1,0.0,0.7739760316291208,0.7739760316291208,1,0.0
spec_1300.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_10273.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.8616541669070522,0.8616541669070522,1,0.0
spec_14399.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_25515.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_4456.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.9441687945268172,0.9441687945268172,1,0.0
spec_15525.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.9441687945268172,0.9441687945268172,1,0.0
spec_20243.spectra,normal,0.944168794526818,0.944168794526818,1,0.2314139712102058,0.9441687945268172,0.9441687945268172,1,0.0
spec_24706.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_11060.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_27942.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_833.spectra,normal,0.8982686721878191,0.8982686721878191,1,0.0,0.7961612757537452,0.7961612757537452,1,0.0
spec_6801.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.9441687945268172,0.9441687945268172,1,0.0
spec_21050.spectra,normal,0.944168794526818,0.944168794526818,1,0.2314139712102058,0.861654166907052,0.861654166907052,1,0.0
spec_14736.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.8085116181594519,0.8085116181594519,1,0.0
spec_5645.spectra,normal,0.8982686721878191,0.8982686721878191,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_17972.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_13898.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.9441687945268172,0.9441687945268172,1,0.0
spec_34805.spectra,normal,0.944168794526818,0.944168794526818,1,0.2314139712102058,0.861654166907052,0.861654166907052,1,0.0
spec_18088.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.8085116181594519,0.8085116181594519,1,0.0
spec_10496.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.8616541669070518,0.8616541669070518,1,0.0
spec_29604.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_8747.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.9441687945268172,0.9441687945268172,1,0.0
spec_19634.spectra,normal,0.944168794526818,0.944168794526818,1,0.2314139712102058,0.9441687945268172,0.9441687945268172,1,0.0
spec_32117.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_3389.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.944168794526817,0.944168794526817,1,0.0
spec_7263.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.9441687945268172,0.9441687945268172,1,0.0
spec_16310.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_23476.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_29890.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_2535.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.8616541669070515,0.8616541669070515,1,0.0
spec_13446.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_26320.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_34691.spectra,normal,0.944168794526818,0.944168794526818,1,0.2314139712102058,0.861654166907052,0.861654166907052,1,0.0
spec_22080.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_30531.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_10848.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_6695.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_20878.spectra,normal,0.944168794526818,0.944168794526818,1,0.2314139712102058,0.944168794526817,0.944168794526817,1,0.0
spec_7029.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.8085116181594519,0.8085116181594519,1,0.0
spec_24992.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_32966.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_7486.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.8616541669070518,0.8616541669070518,1,0.0
spec_27379.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_31722.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_23293.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_208.spectra,normal,0.8982686721878191,0.8982686721878191,1,0.0,0.7739760316291204,0.7739760316291204,1,0.0
spec_34074.spectra,normal,0.944168794526818,0.944168794526818,1,0.2314139712102058,0.861654166907052,0.861654166907052,1,0.0
spec_17349.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.8616541669070518,0.8616541669070518,1,0.0
spec_22665.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_17103.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.8085116181594519,0.8085116181594519,1,0.0
spec_21821.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_6070.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_4888.spectra,normal,0.8982686721878191,0.8982686721878191,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_31568.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_27133.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_12655.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.8616541669070518,0.8616541669070518,1,0.0
spec_24.spectra,normal,0.8982686721878191,0.8982686721878191,1,0.0,0.7961612757537452,0.7961612757537452,1,0.0
spec_3726.spectra,normal,0.8982686721878191,0.8982686721878191,1,0.0,0.861654166907052,0.861654166907052,1,0.0
spec_11811.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.944168794526817,0.944168794526817,1,0.0
spec_11752.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.944168794526817,0.944168794526817,1,0.0
spec_24034.spectra,normal,0.9441687945268172,0.9441687945268172,1,0.0,0.861654166907052,0.861654166907052,1,0.0
