filename,type,asm_d0,asm_d1,asm_d2,asm_d3,gar_d0,gar_d1,gar_d2,gar_d3
spec_4.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_23.spectra,normal,0.942888325790903,0.942888325790903,1,0.6928883257909031,1.0000000000000004,1.0000000000000004,1,0.75
spec_8.spectra,normal,0.942888325790903,0.942888325790903,1,0.6928883257909031,1.0000000000000004,1.0000000000000004,1,0.75
spec_27.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_11.spectra,normal,0.942888325790903,0.942888325790903,1,0.6928883257909031,1.0000000000000004,1.0000000000000004,1,0.75
spec_15.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_19.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_36.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_32.spectra,normal,0.942888325790903,0.942888325790903,1,0.6928883257909031,1.0000000000000004,1.0000000000000004,1,0.75
spec_53.spectra,normal,0.942888325790903,0.942888325790903,1,0.6928883257909031,1.0000000000000004,1.0000000000000004,1,0.75
spec_18.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_10.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_14.spectra,normal,0.942888325790903,0.942888325790903,1,0.6928883257909031,1.0000000000000004,1.0000000000000004,1,0.75
spec_37.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_33.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_52.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_56.spectra,normal,0.942888325790903,0.942888325790903,1,0.6928883257909031,1.0000000000000004,1.0000000000000004,1,0.75
spec_47.spectra,normal,0.942888325790903,0.942888325790903,1,0.6928883257909031,1.0000000000000004,1.0000000000000004,1,0.75
spec_43.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_22.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_9.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_26.spectra,normal,0.942888325790903,0.942888325790903,1,0.6928883257909031,1.0000000000000004,1.0000000000000004,1,0.75
spec_1.spectra,normal,0.9179524900807591,0.9179524900807591,1,0.692888325790903,1.0000000000000004,1.0000000000000004,1,0.75
spec_5.spectra,normal,0.942888325790903,0.942888325790903,1,0.6928883257909031,1.0000000000000004,1.0000000000000004,1,0.75
ideal.spectra,ideal,0.9518387305144012,0.9518387305144012,1,0.7249921567382479,1.0000000000000004,1.0000000000000004,1,0.75
strong.spectra,original,0.8962406251802891,0.8962406251802891,1,0.6462406251802891,1.0000000000000004,1.0000000000000004,1,0.75
traffic-single_0.spectra,trivial,0.9428883257909026,0.9428883257909026,1,0.692888325790903,1.0,1.0,1,0.75
